ResID,ReviewID,Rating,Text,Url,Timestamp
vjGFXOzI1TCLYnnYYjxiXg,i26_N5B1ZhGgaCjWlzZqDg,5,"Amazing attention to details! Each plate came out beautifully & tastily prepared. For example, even though the salad was small, the lettuce was layered w...",https://www.yelp.com/biz/market-restaurant-bar-del-mar-2?hrid=i26_N5B1ZhGgaCjWlzZqDg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-10-15 16:32:34
vjGFXOzI1TCLYnnYYjxiXg,2Toc63mwMZVOXyH1Dqqepw,5,"Oh the experiences here were all amazing.
I think it is the best restaurant in sd.
The cuisine is kinda a fusion of Japanese and French and new American.
It...",https://www.yelp.com/biz/market-restaurant-bar-del-mar-2?hrid=2Toc63mwMZVOXyH1Dqqepw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-09-07 10:33:34
vjGFXOzI1TCLYnnYYjxiXg,_bBSA9rXvaXA34GxAtem3Q,5,"I drove from almost down town all the way to Market for dinner and it was well worth it.
First impression: SOLID wine list, broken down nicely and the...",https://www.yelp.com/biz/market-restaurant-bar-del-mar-2?hrid=_bBSA9rXvaXA34GxAtem3Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-08-23 20:16:43
2UKP3TkVfuh83sfL0IrBKg,BzaCynd006qlvtkhbOaMwg,3,We came here after a full day at the spa downstairs. The spa wasn't able to break a cash bill for us to tip the valet so we decided to get a quick decaf at...,https://www.yelp.com/biz/centanni-cafe-at-fairmont-grand-del-mar-san-diego?hrid=BzaCynd006qlvtkhbOaMwg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-08-06 10:27:28
2UKP3TkVfuh83sfL0IrBKg,KZGoDk3FDb9PlU3fPC1GMw,5,Awesome little coffee shop/marketplace located adjacent to the main lobby of the Grand Del Mar. They seem to have everything here but the kitchen sink! For...,https://www.yelp.com/biz/centanni-cafe-at-fairmont-grand-del-mar-san-diego?hrid=KZGoDk3FDb9PlU3fPC1GMw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-04-03 08:31:32
2UKP3TkVfuh83sfL0IrBKg,Ni2zrgkJbM5zPaCk1XjF4g,4,Really cute coffee shop. I ordered a banana nut muffin and chai latte. The muffin was fresh and moist and my latte was delicious!,https://www.yelp.com/biz/centanni-cafe-at-fairmont-grand-del-mar-san-diego?hrid=Ni2zrgkJbM5zPaCk1XjF4g&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-09-09 10:20:53
RDF_NgJ5U-MUhFY1SbhPfg,3eMprDpX3YvYxxn5KV6MaQ,5,"Came in for breakfast and the weather was perfect - lucky that we got a seat on the patio with a pool/golf course/ocean view.

The green smoothie was very...",https://www.yelp.com/biz/a-r-valentien-la-jolla-2?hrid=3eMprDpX3YvYxxn5KV6MaQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-07-20 17:29:44
RDF_NgJ5U-MUhFY1SbhPfg,Ct6zxzKfTtVxrFe4kG0jXg,4,"What a fantastic luncheon at this restaurant for a special Birthday celebration.

We sat on the porch with views of the pool, golf course and ocean enjoying...",https://www.yelp.com/biz/a-r-valentien-la-jolla-2?hrid=Ct6zxzKfTtVxrFe4kG0jXg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-11 20:27:08
RDF_NgJ5U-MUhFY1SbhPfg,GXNue4r4hsO0EFsecB2slQ,4,"So our first date ever was at Mister A's...and this was our next ""fancy"" place we came to eat.

Just the walk to the restaurant from the Parking lot was...",https://www.yelp.com/biz/a-r-valentien-la-jolla-2?hrid=GXNue4r4hsO0EFsecB2slQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-08 05:17:08
ovo7t7AeskSmWkDW3bW2AA,vsxzut_VteHZusRKfSZeCw,4,"I've been putting off coming to galaxy taco for some reason, but it turned out to be a great place to come to for some authentic upscale Mexican food. Since...",https://www.yelp.com/biz/galaxy-taco-san-diego?hrid=vsxzut_VteHZusRKfSZeCw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-09-09 15:33:27
ovo7t7AeskSmWkDW3bW2AA,Jvwb81YEgSSNTEBQDmTWvw,3,"Came here at 5pm for taco Tuesday and Dia de los Muertos and the whole place was closed for a private 6 course dinner, starting at 6. The manager basically...",https://www.yelp.com/biz/galaxy-taco-san-diego?hrid=Jvwb81YEgSSNTEBQDmTWvw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-19 15:14:56
ovo7t7AeskSmWkDW3bW2AA,d6plAx3IKoDZvuFg5CdIiw,1,"Wanted to try a new place and was excited to go check out this restaurant.
A couple friends of mine had been here and warned me that there was nothing...",https://www.yelp.com/biz/galaxy-taco-san-diego?hrid=d6plAx3IKoDZvuFg5CdIiw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-09 20:55:31
lDa5pZULq8QlOmHKbmoe0Q,zBkMn9ls-V0BMVrXQAs4jQ,5,This is a staple spot for a delicious lunch and an amazing view! The chicken sandwich and George's soup are amazing!!!!!!! If you're lucky goi can get a...,https://www.yelp.com/biz/georges-at-the-cove-la-jolla?hrid=zBkMn9ls-V0BMVrXQAs4jQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-25 14:08:54
lDa5pZULq8QlOmHKbmoe0Q,9ftIm-4oVul541cEUoB_5g,1,"I have dined here many times and previously would have rated this restaurant as four stars, however I took my family there and we sent 99% of everything...",https://www.yelp.com/biz/georges-at-the-cove-la-jolla?hrid=9ftIm-4oVul541cEUoB_5g&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-28 16:59:18
lDa5pZULq8QlOmHKbmoe0Q,BY1rxCgp7HVlsoG0jPf1qw,1,"I've been eating at George's for over 25 years.  Our recent dining experiences have not been up to par - over cooked fish; salty beef.

Much worse than the...",https://www.yelp.com/biz/georges-at-the-cove-la-jolla?hrid=BY1rxCgp7HVlsoG0jPf1qw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-26 06:48:58
krGtqSsXt61AYoJ8U0nCqg,l3XoDSv5pRXs1zRSyl5JLA,5,"For being in a fancy expensive area, Nine-Ten brings an upscale experience, but at modest prices. It's located inside a hotel, so you're greeted by the...",https://www.yelp.com/biz/nine-ten-restaurant-and-bar-la-jolla-3?hrid=l3XoDSv5pRXs1zRSyl5JLA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-23 08:00:50
krGtqSsXt61AYoJ8U0nCqg,LFfrlfh9W-Dc1IaG-scPNA,4,"Just stopped by for dessert and coffee so were seated at the bar. My friend's Baked Alaska was Autumn captured on a plate.

While mine was not as eye...",https://www.yelp.com/biz/nine-ten-restaurant-and-bar-la-jolla-3?hrid=LFfrlfh9W-Dc1IaG-scPNA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-05 17:45:41
krGtqSsXt61AYoJ8U0nCqg,4einPZcjcNx_kXjCdoDo4A,3,"I called ahead to make a lunch reservation. Anthony said he would save me a nice table. After we arrived, it took between 5-10 minutes before an employee...",https://www.yelp.com/biz/nine-ten-restaurant-and-bar-la-jolla-3?hrid=4einPZcjcNx_kXjCdoDo4A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-10-03 02:16:16
E8DK30O8_ZfR9Lg8daRWWg,5GOpLHfgcOXK4p_hEFwiNg,5,"I've been here A LOT over the last 2 years (20+ times maybe?). I forget to checkin most of the time so that number is off.

So it's time for an...",https://www.yelp.com/biz/whisknladle-la-jolla?hrid=5GOpLHfgcOXK4p_hEFwiNg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-17 12:08:51
E8DK30O8_ZfR9Lg8daRWWg,jp8stwn5B9Pv_kxI3YD6fA,4,"5 years in San Diego but my first time here, loved it.
Though maybe slightly less famous than the nearby Cottage and Cody's, it's just as good.

Had the...",https://www.yelp.com/biz/whisknladle-la-jolla?hrid=jp8stwn5B9Pv_kxI3YD6fA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-19 12:20:12
E8DK30O8_ZfR9Lg8daRWWg,zhHIcy1Co0m3c4bmO9Fnww,3,"Good fish tacos, but would be much better if they used 2 tortillas per taco to keep everything together. The piri piri chicken salad had good flavor, but...",https://www.yelp.com/biz/whisknladle-la-jolla?hrid=zhHIcy1Co0m3c4bmO9Fnww&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-11 06:40:21
X3DgkjWqQWDezoSIVvgArw,6b9SAMai2u-eFyUGxl948Q,5,"Best ramen in San Diego. The noodles are soft, broth is very imani, and their fried chicken is off the hook. 

There's always a line so come early, put your...",https://www.yelp.com/biz/menya-ultra-san-diego?hrid=6b9SAMai2u-eFyUGxl948Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-03 07:50:25
X3DgkjWqQWDezoSIVvgArw,kkvE60sK-MBTaMcMqF-X4w,1,"So sad. I love this place. I love the Paiko ramen but I went last night, waited an hour and ate half of my ramen. The waiter asked if I wanted a box and I...",https://www.yelp.com/biz/menya-ultra-san-diego?hrid=kkvE60sK-MBTaMcMqF-X4w&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-09 16:30:20
X3DgkjWqQWDezoSIVvgArw,T7c8wo5AP5c307KwzhnwyA,4,maybe 4.5. I got the tantanmen black ramen and I really enjoyed the broth.  I thought the noodles were a good texture as well.  I wish they had bamboo...,https://www.yelp.com/biz/menya-ultra-san-diego?hrid=T7c8wo5AP5c307KwzhnwyA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-08 22:47:13
3S6VtYgcXL8lRic0iV5GYQ,fH8X8cHRqg63Dnt7TMQVkw,5,"If you want melt-in-your-mouth, ultra fresh, well-prepared sushi, I would definitely recommend this place. 

PARKING: First off, Sushi ota is located kind...",https://www.yelp.com/biz/sushi-ota-san-diego?hrid=fH8X8cHRqg63Dnt7TMQVkw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-07 10:10:13
3S6VtYgcXL8lRic0iV5GYQ,Bbue1eRZ0N2Kmb6OHnOc0w,4,"Food was exceptionally good. Fresh and yummy! 

I loved their ordering system as you can choose whichever sashimi you please without much debate.
 
I came...",https://www.yelp.com/biz/sushi-ota-san-diego?hrid=Bbue1eRZ0N2Kmb6OHnOc0w&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-06 23:06:15
3S6VtYgcXL8lRic0iV5GYQ,x0KbMe2l5iDKJK53mK-53w,5,"Hands down best sushi in San Diego, bar none!

Freshest fish you can get not in Japan & conveniently located for all on the outskirts of Pacific Beach....",https://www.yelp.com/biz/sushi-ota-san-diego?hrid=x0KbMe2l5iDKJK53mK-53w&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-06 12:37:30
iUvrQyDNVE80bA6-mBnJyA,lvNuUHdSxZdS-ooseVa6KQ,4,"Came here on a Monday night and the place was busy. Small space, so even with a party of 4, you will probably have to wait. 

Parking: Street parking

The...",https://www.yelp.com/biz/cantina-mayahuel-san-diego?hrid=lvNuUHdSxZdS-ooseVa6KQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-21 08:46:06
iUvrQyDNVE80bA6-mBnJyA,FvTQ2sM3UgXcbcORq4WxrQ,5,"Cantina Mayahuel is a great place if you're in need for a drink or some food!  My first time here, I just thought this place was just a tequila bar.  Little...",https://www.yelp.com/biz/cantina-mayahuel-san-diego?hrid=FvTQ2sM3UgXcbcORq4WxrQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-10 15:44:08
iUvrQyDNVE80bA6-mBnJyA,MPYT0IU-kgbGZDHHRkLd_A,4,"This is definitely one of my favorite Mexican restaurants in the Normal Heights/University Heights/North Park area. Their margaritas are so good, and if you...",https://www.yelp.com/biz/cantina-mayahuel-san-diego?hrid=MPYT0IU-kgbGZDHHRkLd_A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-10-31 12:42:44
aume4I76LG3Qu0cTcMZ_PA,RSy7Obav7ynQXeorSbSBGg,5,"We are from out of the San Diego ares, and went here for Thanksgiving Dinner on a recommendation of a relative. They had a Prix-Fix 3 course menu for the...",https://www.yelp.com/biz/et-voil%C3%A0-french-bistro-san-diego?hrid=RSy7Obav7ynQXeorSbSBGg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-24 14:04:10
aume4I76LG3Qu0cTcMZ_PA,HL4EEEemMZDPNbLUqyZtqA,5,Fantastic experience over at restaurant week. This neighborhood find lends itself as Arguably most accessible French bistro in the area where you can be...,https://www.yelp.com/biz/et-voil%C3%A0-french-bistro-san-diego?hrid=HL4EEEemMZDPNbLUqyZtqA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-18 10:55:46
aume4I76LG3Qu0cTcMZ_PA,h4zluJsXcSnqL7A7IUm9ig,4,"Great French Bistro. Extremely classic in the best way possible. Pates, Tartare, Moules Frites, you name it. 

You have to ball out and get multiple...",https://www.yelp.com/biz/et-voil%C3%A0-french-bistro-san-diego?hrid=h4zluJsXcSnqL7A7IUm9ig&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-17 16:46:23
pmOX8ZaotjMhJ8o1Qs-s5g,_4VQFvIfthlY-OiF8xkc1g,5,"I love this place!! 

I've been here a handful of times in just the last month. My friend showed me this place and I instantly fell in love. 

Their beer is...",https://www.yelp.com/biz/tiger-tiger-san-diego?hrid=_4VQFvIfthlY-OiF8xkc1g&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-02 15:23:09
pmOX8ZaotjMhJ8o1Qs-s5g,IX7CCnQJ9bzlXOc8YKjhMQ,5,"Tiger! Tiger! Has been on my go to bucket list for sometime already maybe a few years.
  So many of my friends have bragged how cool the vibes are and the...",https://www.yelp.com/biz/tiger-tiger-san-diego?hrid=IX7CCnQJ9bzlXOc8YKjhMQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-26 10:28:22
pmOX8ZaotjMhJ8o1Qs-s5g,YgAwokpKGbEwChE9Ii3aAQ,5,"Visiting in town, so we picked this place based on a suggestion from a local friend and also seeing it on Yelp.

The vibe here was fun - casual but still...",https://www.yelp.com/biz/tiger-tiger-san-diego?hrid=YgAwokpKGbEwChE9Ii3aAQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-19 10:54:25
YKiJmk9SkxbL8P7ivB24vA,ycDq7EOew2qIRjCOC1FOoQ,5,"This place probably houses one of the best pork belly app I've ever had! Pair it with the jalapeno muffin and your belly will love you forever! 
Oh...",https://www.yelp.com/biz/carnitas-snack-shack-north-park-san-diego-3?hrid=ycDq7EOew2qIRjCOC1FOoQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-04 13:21:04
YKiJmk9SkxbL8P7ivB24vA,5LOUAtpNp3CTIXJoBAmvBQ,4,"Carnitas Maximus -

Triple Threat Pork Sandwich - Pork Loin Schnitzel / Pulled Pork / Bacon / Pepperoncini  Relish / Shack Aioli. If you're here you might...",https://www.yelp.com/biz/carnitas-snack-shack-north-park-san-diego-3?hrid=5LOUAtpNp3CTIXJoBAmvBQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-28 17:40:20
YKiJmk9SkxbL8P7ivB24vA,pm0ok0YEgjknQxQxDI60Vg,5,Fried Chicken sandwich was fantastic.  The marmalade and aioli provide enough tang and kick to balance the chicken.  Just a really perfect combination....,https://www.yelp.com/biz/carnitas-snack-shack-north-park-san-diego-3?hrid=pm0ok0YEgjknQxQxDI60Vg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-20 08:08:22
oH84G_kV_qTWGNi4JRn9zg,HqZ6kzJ7FxSo0_IE_mn9dg,5,"With last minute birthday plans, I called Tadokoro to see if they would be able to squeeze in a party of 2 for dinner on a Friday evening and they were so...",https://www.yelp.com/biz/sushi-tadokoro-san-diego?hrid=HqZ6kzJ7FxSo0_IE_mn9dg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-26 09:39:57
oH84G_kV_qTWGNi4JRn9zg,wD7qSQLeSzBS5nWh7e6jmA,5,"After 1746199472 trys to book here, finally managed to do it. Words on the street is that it's just as good as sushi ota, well, it didn't disappoint.

We...",https://www.yelp.com/biz/sushi-tadokoro-san-diego?hrid=wD7qSQLeSzBS5nWh7e6jmA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-25 13:48:08
oH84G_kV_qTWGNi4JRn9zg,qDFZ60-O-7wboM2qsSB5Mg,5,"This is hands-down my favorite sushi place in San Diego! My bf took me here for my birthday and I had a great time.

The place is small and intimate, and we...",https://www.yelp.com/biz/sushi-tadokoro-san-diego?hrid=qDFZ60-O-7wboM2qsSB5Mg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-15 11:41:05
aefEbr_morYtua4sDCEppg,bYARC7Qv6IIrns1v2Engrg,5,This place was an awesome recommendation from a colleague. She had let me know about their couples night on Thursdays and so I took my girlfriend out for a...,https://www.yelp.com/biz/urban-solace-san-diego?hrid=bYARC7Qv6IIrns1v2Engrg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-23 21:59:13
aefEbr_morYtua4sDCEppg,4iZ7q1TY7dor_z_TDn8rHQ,5,"Duckaroni, salted caramel ganache, cinnamon rolls (brunch sundays).

I've been loving this place for years. Service, food, atmosphere, Sunday brunch,  blue...",https://www.yelp.com/biz/urban-solace-san-diego?hrid=4iZ7q1TY7dor_z_TDn8rHQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-19 17:36:58
aefEbr_morYtua4sDCEppg,uNR88bQeZTNTfUexx4oYfQ,3,"Urban Solace has been my favorite brunch in San Diego for years.  Unfortunately, they've completely rehauled their menu.  It now looks like hundreds of...",https://www.yelp.com/biz/urban-solace-san-diego?hrid=uNR88bQeZTNTfUexx4oYfQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-19 08:18:12
4l6dK7F9a6kPBrK00n4QFw,JRWJQXjyV7_EvbFm6AZC5w,5,"Dinner review. 

5 - RICOTTA AGNOLOTTI crispy parsnips, black garlic streusel, black truffle, panna, basil  

4 - BEEF TARTARE egg yolk, mustard seeds,...",https://www.yelp.com/biz/trust-san-diego?hrid=JRWJQXjyV7_EvbFm6AZC5w&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-18 09:52:31
4l6dK7F9a6kPBrK00n4QFw,rndY9WLO9S2HprGycteFCQ,4,"After driving by it at least once a week for the last two years, my girlfriends and I finally had brunch here and it was worth the wait. 

Between us, we...",https://www.yelp.com/biz/trust-san-diego?hrid=rndY9WLO9S2HprGycteFCQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-09 12:54:11
4l6dK7F9a6kPBrK00n4QFw,ZkdOAhWqvDETno64aAl8Fg,1,"Made reservations online through open table. Had to make late reservations because only six openings were available....

Got to the restaurant and hostess...",https://www.yelp.com/biz/trust-san-diego?hrid=ZkdOAhWqvDETno64aAl8Fg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-09 07:02:58
vMBbRZzpmJEKzRDDGwIReA,09rS_3xd7l4Czts3APUFfA,5,"Enjoyed dinner here recently! Everyone we encountered was pleasant; host, server and busboy. They catered to our requests for a heater and table location....",https://www.yelp.com/biz/solare-ristorante-italiano-san-diego?hrid=09rS_3xd7l4Czts3APUFfA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-04 12:20:01
vMBbRZzpmJEKzRDDGwIReA,43Ey-w5SI5p_IDJeap4oUg,1,"My wife and I came here for an anniversary dinner tonight. We have been here before and loved the food and ambiance, for Valentine's Day 2017. Coming back...",https://www.yelp.com/biz/solare-ristorante-italiano-san-diego?hrid=43Ey-w5SI5p_IDJeap4oUg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-18 21:38:17
vMBbRZzpmJEKzRDDGwIReA,gIwa31GmrKU2nl14Fb8SOA,3,came here because it was listed under eater san diego's top GLUTEN FREE restaurants. the picture with the eater write up was of ravioli and the review...,https://www.yelp.com/biz/solare-ristorante-italiano-san-diego?hrid=gIwa31GmrKU2nl14Fb8SOA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-13 14:17:19
fK767jP2s4CsOt2cfflqQQ,o0TRUzHxDZC__zayqNbfSA,5,"It's a tragedy that I haven't reviewed Starlite yet! I've been in San Diego for 8 years and Starlite is by far, hands down, my favorite spot in town. I've...",https://www.yelp.com/biz/starlite-san-diego?hrid=o0TRUzHxDZC__zayqNbfSA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-02 08:28:41
fK767jP2s4CsOt2cfflqQQ,ktzNhkyzbIp-9Q5uM_md8g,3,"This place has a great happy hour, drinks are delicious. 5 stars for the interior design and the music. It's never too loud, I love that I can carry on a...",https://www.yelp.com/biz/starlite-san-diego?hrid=ktzNhkyzbIp-9Q5uM_md8g&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-04 17:36:42
